Le camp des super-héros,Le camp des superhéros
Un avion dans le pommier,UN AVION DANS LE POMMIE
Coeurs molotov,Coeurs molotov : roman
La petite patineuse,Le patinage artistique
L'horloge. Tome 3,L'Horloge - Anges en péril
Visites à domicile,Visites à domicile 
" Paresse, tome 1 ",Paresse
La bête du lac : roman,La bête du lac
Dents de souris #5 debutant,"Collection Souriceau, [6-7 ans]"
Jeu de puissance ,Passion Hockey - Tome 2 Jeu de puissance
Les recueils burlesques - tome 1,Sensuelle
Les bagnoles - NÂ° 1 - Mes histoires préférées,Les bagnoles. No 1
Reptar à la rescousse!,005-reptar a la rescousse
Le Vinland : roman historique,Le Vinland /
Contes pour buveurs attardés,Contes pour buveurs attardes
Quatre jours de liberté,QUATRE JOURS DE LIBERTE
Un hiver au P'tit Hippolyte,Un hiver au P'tit Hippolyte 
"Un bonheur si fragile, tome 3",Un bonheur si fragile - Tome 3 Les épreuves
Le Talisman de Nergal - Tome 2 Le trésor de Salomon,"Le Talisman de Nergal, volume 2"
Entre voisins--,L'Énigmatique M. Allard
Coventry,Coventry 
" Evanescence, tome 1",Une haine brutale 
La petite cousine de Freud ,La petite cousine de Freud
CHAUD CHAUD CHAUD,"Chaud, chaud, chaud"
Anique,Anique : la dame et la licorne
La poussière du temps,La Poussière du temps - Tome 1 (compact) Rue de la Glacière
Le talisman de Nergal,Le Talisman de Nergal - Tome 3 Le secret de la Vierge
Un contre un ,Lance et compte - Tome 12
BLADE T02 CERNE,Blade
Maison de vieux,SS-01
Je suis un thriller sentimental ,Je suis un thriller sentimental
Molly Galloway - Tome 2 Gloire aux vainqueurs,Molly Galloway
Molly Galloway - Tome 2 Gloire aux vainqueurs,Molly Galloway - Gloire aux vainqueurs
Molly Galloway,Molly Galloway - Gloire aux vainqueurs
Le Postier Passila,Le postier Passila
Objectif l'Impact : Un joueur en colère,Un joueur en colère /
La mer de Cocagne,La Mer de Cocagne 
117 Nord, 117 Nord 
La bête du lac,BETE DU LAC T02 LA PORTE
Le virus fantôme,Le virus fantôme - Nº 100
Des invités-surprises au piquenique,Des invités-surprise au piquenique
Une outre emplie d'éther qui se rétracte dans le froid,"Une outre emplie d'éther qui se rétracte dans le froid, 1989-1992"
Salomé et les hommes en noir,SALOME ET LES HOMMES EN
Source de bonheurs et bienfaits,Source de bonheurs et de bienfaits
PSY MALGRE MOI EPISODE 11,Psy malgré moi
PSY MALGRE MOI EPISODE 11,Des baisers noyés dans des litres de salive
Psy malgré moi,Des baisers noyés dans des litres de salive
Les Zintrépides ,Où est Froufrou ? - Nº 1
"L'épicerie Sansoucy, tome 1"," L'épicerie Sansoucy, tome 1"
"L'épicerie Sansoucy, tome 1",L'épicerie Sansoucy
" L'épicerie Sansoucy, tome 1",L'épicerie Sansoucy
Spider-Man,Spider-Man - NÂ° 1
Le Roman à l'imparfait,Roman a l'imparfait -le[typo]
COLLECTIONNEUR,Le collectionneur
COLLECTIONNEUR, Le Collectionneur 
Le collectionneur, Le Collectionneur 
Heidi,Heidi 
Les porteurs de lumière,Les 7 cristaux de Shamballa
Rock & Rose,Le parfum des bars la nuit
Rock & Rose,ROCK & ROSE - EPISODE 3
Le parfum des bars la nuit,ROCK & ROSE - EPISODE 3
Negão et Doralice,Negäao et Doralice
"Pain noir, pain blanc, tome 2 - Le petit soldat","Pain noir, pain blanc, tome 2"
La terre de William Bates,La terre de William Bates 
L'œil de verre,L'oeil de verre
Caillou: Mon grand livre d'aventures,Mon grand livre d'aventures
Troooooop loin ! - Nº 135,Troooooop loin!
Troooooop loin ! - Nº 135,Trooooooooooop loin! 
Troooooop loin!,Trooooooooooop loin! 
"M'entends-tu, Caroline? t. 1","M'entends-tu, Caroline?"
Fichu champignon !,Fichu champignon! /
Annette Brouillette,ANNETTE BROUILLETTE
Mademoiselle Gertrude,MADEMOISELLE GERTRUDE
Pénélope médium 1,Pénélope médium - Tome 1
Journal de marche d'un officier romain,Journal de marche d'un officier romain ; suivi de Réflexions d'un magistrat sous la République
Eliza et le petit-duc ,Eliza et le petit-duc
Géhenne,Gehenne
Mensonges et autres tromperies,MENSONGES ET AUTRES TROMP
Quand la magie s'emmêle,Quand la magie s'emmèle - Nº 18
Sam et le terrible monsieur Mistral,SAM ET LE TERRIBLE MONSIE
SOUS LE SIGNE D'EXU T01,Sous le signe d'Exu
Guapo,Guapo 
Les derniers millénaires,Derniers millenaires t1 -les
"Cupcakes et claquettes, volume 2",Cupcakes et claquettes - Tome 2 L'amour est un caramel dur
L'obscur pouvoir de la Malinche,L'obscur pouvoir de La Malinche
L'enfant dragon,L'Enfant dragon
"Loup détective, volume 2",Loup détective - Tome 2 L'affaire von Bretzel
Le vilain petit canard,Vilain petit canard avec autocollants
Yves Thériault se raconte,Yves theriault se raconte
Le Noël de Germina,Le Noël de Germina - Nº 16
Où se cache Mouton?,Où se cache Mouton? 
L'Énigme du Caire,L'énigme du Caire
Les Affreux - Tome 1 Le congrès des laids,Les affreux
L'Abri,L'Abri 
13 malentenduEs,13 malentendues
Document 1, Document 1 
Les escapades de Jean O'Neil,Les Escapades de Jean O'Neil
Baie james l'extraordinaire a,Baie James
Nouvelles d'Abitibi, Nouvelles d'Abitibi 
Anne et Godefroy,Anne et Godefroy - Nº 7
La louve,La louve - Tome 1
Plaisirs sous haute tension,Plaisirs sous haute tension xxx
(K),EPISODE K T01 PRINCESSE
"Shopkins, des courses de folie!",Shopkins - Bande dessinée 5
GD VOYAGE DE MARGUERITE,Le grand voyage de Marguerite
Rita tout court,RITA TOUT COURT
Les escaliers de Montréal,Les Escaliers de Montréal D'un quartier à l'autre
"Les Beaucerons, ces insoumis Suivi de: Quand le peuple fait la loi","Les Beaucerons, ces insoumis ; suivi de, Quand le peuple fait la loi"
Igor et la mort ...Schlackkkk ! - Nº 64,Igor et la mort... schlackkkk!
"Joyeux anniversaire, les princesses!","Joyeux anniversaire, les princesses !"
Caillou,Caillou: Mon premier spectacle
Raconte-moi Montréal,Raconte-moi Montréal - Nº 19
La revanche des dieux,Revanche des dieux -la
Pom-pom girls. v. 6. Gardiennes intrépides,POM-POM GIRLS T06
"L'École du style - Tome 2 Instagram, talons plats et autres tracas","L'école du style v. 2: Instagram, talons plats et autres tracas"
"Il était une fois à Québec, tome 2",Il était une fois à Québec - Tome 2 Au gré du temps
Mon frère est plus fort que Louis Cyr ,Mon frère est plus fort que Louis Cyr!
"Si tu m'aimes, baisse le siège!",Si tu m'aimes baisse le siege
Madame Tout-le-monde - Tome 1 Cap-aux-Brumes,"Madame Tout-le-monde, tome 1"
Apprendre à compter - NÂ° 80,Apprendre à compter
Dépourvu,Dépourvu 
Bouge avec Galette!,Bouge avec Galette! 
La Promeneuse du Cap ,La promeneuse du Cap
Mises à mort,MISES A MORT
Le mystère de l'érable jaune - Nº 32,Le mystère de l'érable jaune
"L'amour c'est tout, le hasard c'est autre chose",Amour c'est tout le hasard c'
Dangereuse poursuite ,Dangereuse poursuite
Garfield - NÂ° 27,Garfield
Biscuit et Cassonade à Paris,Biscuit et Cassonade à Paris /
Bone,Bone - Tome 7
INDIE KIDD T02 OUPS J'AI,"Oups, j'ai perdu mes (plus) meilleures amies"
Chair d'Amérique,Chair d'amerique
Malik,Malik - Tome 1
Un cœur farouche,Un coeur farouche
Lustucru au pays des vampires,LUSTUCRU AU PAYS DES VA
"L'écho du fleuve, tome 1",L'Écho du fleuve - Tome 1 Le retour du geai bleu
Les suicidés d'Eau-Claire,SUICIDES D'EAU CLAIRE
Le lion blanc,"Storine, l'orpheline des étoiles"
Une course folle ,Une course folle
L'emprise,L'Emprise
Brouillard d'automne - Nº 26,Brouillard d'automne
Le Chevalier Jordan ,Le chevalier Jordan
Le détestable cousin,DETESTABLE COUSIN (LE)
Jos Gallant et autres contes inventés de l'Abitibi,"Jos Gallant et autres contes inventés de l'Abitibi André Lemelin ; [arrangement musical], Étienne Loranger ; [narration], François Lavallée [ensemble multi-supports] /"
Sorbier,Sorbier - NÂ° 32
"Un bonheur si fragile, tome 3",Un bonheur si fragile - Tome 3 Les épreuves
"Treize, tome 1",TREIZE - Tome 1 L'étrange monsieur Lombardi
Le théorème de Boole,Le théorème de Boole 
Entre deux mondes - NÂ° 2,Les filles du pays imaginaire
YAYAHO LE CROQUEUR DE,"Yayaho, le croqueur de mots"
L'essence d'un peuple,L'essence d'un peuple : Tison-Ardent ; La Complainte des Huarts ; Le Fleuve de la mort
Marika et ses amis,Marika et ses amis - Tome 1 Le mystère du moulin
Marika et ses amis,Le mystère du moulin 
Marika et ses amis - Tome 1 Le mystère du moulin,Le mystère du moulin 
"L'Hôtesse de l'air, tome 1","L'Hôtesse de l'air, tome 1 - Le décollage de Scarlett Lambert"
Blade,BLADE T07 DEGAGE
TREIZE - Tome 2 Terreur à la polyvalente,Treize
Giriki et le prince de Quécan,Giriki et le prince de quecan
Marianne Belleh[u]meur,Entre le cœur et la raison
La fille adoptive,La fille adoptive : chronique d'itinérance
Une grenouille au château,UNE GRENOUILLE CHAT.01
DRAGONVILLE T03 EMPOIS,Dragonville
Les Crocodiles de Bangkok ,Les crocodiles de Bangkok
Même les pierres--,Même les pierres
Même les pierres--,Même les pierres... - NÂ° 99
Même les pierres,Même les pierres... - NÂ° 99
Crimes et réincarnations,Ensorcellement
Les dragouilles - Nº 1,Les dragouilles complètement BD 
Bébé boum - Tome 2 Le vrai Big Bang,"Bébé boum, volume 2"
Sept - Tome 4,Enkre-moi
Bébé boum - Tome 2 Le vrai Big Bang,Bébé boum 2
BLADE T03 EVADE,Blade
Délirons avec Léon!,DELIRONS AVEC LEON NO08
Opération coup de vent /,Opération coup de vent
Les compagnons du Verre à soif,Les compagnons du verre à soif
Le Double suspect,Le double suspect
Amos Daragon,Amos Daragon (Trilogie 4)
La croisade de Cristale Carton ,La croisade de Cristale Carton
Présence du large,"Présence du large ; suivi de, Le tour ; et de, Lumières du cœur"
Femme enfin,Femme... enfin!
Tel était leur destin - Tome 2 Les racines d'un village,"Tel était leur destin, volume 2"
Trappeur de reves -le,Le trappeur de rêves
"Caillou, La panne de courant ",Caillou La panne de courant
Zaq et moi /,Zaq et moi - Tome 6
À leur seul désir,À mon seul désir
L'ombre de l'épervier, L'ombre de l'épervier 
Aux toilettes,Aux toilettes 
Emo,EMO EPISODE 12: L'ABIME
Le coeur enveloppé,Le Cœur enveloppé
Crématorium circus,Crématorium Circus
Pas de deux,Pas de deux 
Cette grenade dans la main du jeune nègre est-elle une arme ou un fruit?,Cette grenade dans la main du jeune Nègre est-elle une arme ou un fruit ?
"La Vallée des larmes (Coeur de Gaël, tome 1)",Coeur de Gaël
"L’épicerie Sansoucy, tome 2","L'épicerie Sansoucy, v. 2  Les châteaux de cartes"
Des nouvelles de Gatineau! 2. Fêtes et festivals,Des nouvelles de Gatineau!
Réveil d'entre les morts,Reveil d'entre les morts  bol
L'épingle de la reine - Nº 24,L'épingle de la reine
Botté d'envoi ,Botté d'envoi
Vingt-cinq ans de nouvelles : une anthologie québécoise,Vingt-cinq ans de nouvelles
L'instant libre,Instant libre -l'
Bienvenue à Radiator Springs,Bienvenue a radiator springs
Caillou Fini les couches ! Les essentiels,Fini les couches!
La maison du sycomore,La maison du sycomore ; [L'inédite
 La Terre Paternelle ,La terre paternelle
"L'amoureuse intérieure ; suivi de, La montagne sacrée",L'amoureuse intérieure
Les Crocodiles,Les crocodiles
Les Crocodiles,Les crocodiles - NÂ° 10
Les crocodiles,Les crocodiles - NÂ° 10
"Les murs des planètes ; suivi de, La cathédrale aveugle",Les murs des planètes
La vie est un rêve,Vie est un reve
Hold-up contes du Centre-Sud,Hold-up
Cherche et trouve - Trouver Doris,Trouver Doris
Wesley dans l'hémisphère neige,WESLEY DANS L'HEMISPHER
La vertu des guerrières,Vertu des guerriers -la
L'année sans été,L'Année sans été - Tome 1 Les fiançailles au berceau
Éloïse et le cadeau des arbres - Nº 2,Éloïse et le cadeau des arbres
Eskoumina,Eskoumina : L'amour des petits fruits 
"Dans l'ombre d'Edison, tome 2",Dans l'ombre d'Edison - Tome 2 Le Black Maria
La promesse,La Promesse
Amnesia,Amnesia 
Marie Maillot,Marie-Maillot
HISTOIRE D'ALI (L'),L'histoire d'Ali
 La mémé et la mouche ,La mémé et la mouche 
La muselière,Museliere
"William et Eva, tome 1"," William et Eva, tome 1"
Atchoum,Atchoum - La Mozus machine !
Défense d'entrer ! 8,Défense d'entrer ! 8. Votez Lolo !
BTE A BONHEUR,La boîte à bonheur
Damné,Damné - Tome 2 Le fardeau de Lucifer (compact)
Le baiser du lion,Le Baiser du lion 
Un train en cache un autre,UN TRAIN EN CACHE AUTRE
Histoire de clés (Une),Une histoire de clés
Les Gokans : la beauté dans l'obscurité,Les Gokans
L'arbre de joie - NÂ° 13,L'arbre de joie 
Cadavre au sous-sol,Cadavre au sous-sol 
Où aller,Où aller? 
Code orange - Nº 104,Le code orange /
Un perroquet dans le jardin,UN PERROQUET DANS LE JARD
La famille Machin-Chouette en ville,FAMILLE MACHIN-CHOUETTE
Coups de feu au Forum,Coups de feu au Forum 
No bananas for this girafe,No bananas for this giraffe
Défense et illustration de la toutoune québécoise,Defense et illustration de la
"La vue et la voix dans les arts, la littérature et la vie commune",La vue et la voix
Le secret de la lanterne = Nibawasakonendjigan o kimodji tibadjimowin,Le secret de la lanterne =
 Mon petit nombril ,Mon petit nombril
Le Monde merveilleux d'Anouchka - Tome 3 Anouchka voyage en Arctique,Anouchka voyage en Arctique
La Saline,"La Saline, tome 3"
Quand tombe le lys (compact) ,Quand tombe le lys
Les chemins du Nord,Les Chemins du Nord 
La femme de Rondinara,Femme de rondinara -la
Daytona,ROCK & ROSE - EPISODE 7
Daytona,Rock & Rose
ROCK & ROSE - EPISODE 7,Rock & Rose
Le Père ,Le Père
Les Folles années - Tome 3 Thalie et les âmes d'élite,Les folles années
Ce livre n'est pas un journal intime,Ce livre n'est pas un journal intime - tome III
Les mouffettes - NÂ° 28,Les mouffettes
"Ça suffit, monsieur l'Ogre! ","Ça suffit, monsieur l'Ogre!"
"Ça suffit, monsieur l'Ogre! ","Ça suffit, monsieur l'Ogre !"
"Ça suffit, monsieur l'Ogre!","Ça suffit, monsieur l'Ogre !"
La maîtresse du soleil,La Maîtresse du Soleil (compact) 
La poésie comme expérience,La Poésie comme expérience 
Masca,"Masca, ou, Édith, Clara et les autres"
Le voyageur aux yeux d'onyx,Le Voyageur aux yeux d'onyx
Mon royaume pour un biscuit ,Mon royaume pour un biscuit
L'épopée de Petit-Jules ,L'Épopée de Petit-Jules 
Coco /,Coco
001-casse bonbon attend cigogne,Casse bonbon attend la cigogne
Hiver indien,Hiver indien 
"Anastasie, ou, La mémoire des forêts : poésie","Anastasie, ou, La mémoire des forêts"
Selfies et sushis,Selfies et sushis - Tome 4 Il faut qu'on parle
Enfants du bonhomme dans la l,Les enfants du bonhomme dans la lune
PITCHOUNETTE,Pitchounette - volume 1
PITCHOUNETTE,Pitchounette
Pitchounette - volume 1,Pitchounette
024-frissons dans la nuit,Frissons dans la nuit
Maria Chapdelaine,Maria Chapdelaine ou le paradis retrouvé
Un bonheur si fragile,Un bonheur si fragile - Tome 3 (compact) Les épreuves
Les symboles /, Les symboles 
"Haute-Ville, Basse-Ville (compact) ","Haute-Ville, Basse-Ville"
Agoak,Agoak : l'héritage d'Agaguk
"En piste, Moka!",EN PISTE MOKA
JE SUIS TERRIBLE,Je suis terrible
POLO AU ZOO,Polo au zoo
La louve des mers,La Louve des mers
Nativités :,Nativités
La bande à Smikee - Tome 2,La bande à Smikee
ILE DES EFFRAYANTS T06,L'île des Effrayants
Souvenirs de la banlieue,Souvenirs de la banlieue - tome 3
L'appel des loups, L'appel des loups 
Le Canal de la peur ,Le canal de la peur
OPERATION GARDE-ROBE,Opération garde-robe /
Effroyable Mémère et le seigneur des noeuds,Effroyable mémère et le Seigneur des noeuds
Aurélie et l’île de Zachary,L'archipel des rêves
Obsessions voluptueuses - 2e éditions,Obsessions voluptueuses
L'Hôtesse de l'air v.3  Les turbulences de Scarlett Lambert,"L'Hôtesse de l'air, tome 3"
À la recherche du Lucy-Jane,Les Aventures de Laura Berger - Tome 1 À la recherche du Lucy-Jane
Caillou: Au marché,Caillou au marché
Les amis de la princesse,Amis de la princesse -les
(K),EPISODE K T13 DU MERC
Pour reussir exam.franc.,Pour réussir l'examen de français écrit de fin d'études secondaires
Les yeux noirs,Les yeux noirs - NÂ° 11
Les Lunettes de Clara ,Les lunettes de Clara
Anne la maison aux pignons verts ,"Anne, la maison aux pignons verts "
Globe-Trotteuse - Tome 1 Aller simple pour l'Afrique,Globe-trotteuse
Un vent de folie,Un vent de folie 
Damné - Tome 1 L'héritage des Cathares,"Damné, tome 1"
Le Crime des roses,Le crime des roses
Un été sans aube,Un Été sans aube
" Un homme comme tant d'autres, tome 3",Un homme comme tant d'autres
Le Procès de Kafka et le Prince de Miguasha,Le procès de Kafka
Garfield,Garfield - NÂ° 4
Le clan de Mallaig - Tome 1,Le clan de Mallaig
Amour est un cargo sans pilot -l',L'amour est un cargo sans pilote
BRIGITTE DES COLERES T2,Brigitte des Colères
Hulk :Volume 2,Hulk - NÂ° 2
 De peigne et de misère ,De peigne et de misère 
15 ans ferme,15 ans ferme 
Perfecto Tome 2,Perfecto tome 2
La Poussière du temps (intégrale) ,La poussière du temps 
"Zazie, volume 1",Zazie - Tome 1 Ça va être correct
Les enfants d'Annaba,Les Enfants d'Annaba
L'affaire Gerda Munsinger,L'affaire Gerda Munsinger 
Chère Laurette - Tome 4 La fuite du temps,Chère Laurette
